order_item_id,order_id,item_id,quantity,unit_price,size,addons,line_total
OI0003737,O001089,M032,1,130,NA,,130
OI0003738,O001089,M019,1,100,NA,,100
OI0003739,O001089,M034,2,60,NA,,120
OI0003740,O001090,M011,1,130,Large,,130
OI0003741,O001090,M006,1,75,Large,Oat Milk,105
OI0003742,O001090,M007,1,80,Small,,80
OI0003743,O001090,M018,1,130,Large,Vanilla Syrup,160
OI0003744,O001090,M001,1,55,Small,Oat Milk,85
OI0003745,O001090,M015,1,110,Large,,110
OI0003746,O001091,M034,1,60,NA,,60
OI0003747,O001091,M034,1,60,NA,,60
OI0003748,O001092,M014,1,90,Small,Vanilla Syrup,120
OI0003749,O001092,M038,1,140,NA,,140
OI0003750,O001092,M019,2,100,NA,,200
OI0003751,O001092,M037,1,120,NA,,120
OI0003752,O001092,M034,1,60,NA,,60
OI0003753,O001093,M018,1,130,Large,,130
OI0003754,O001093,M008,1,100,Large,Extra Shot,130
OI0003755,O001093,M032,2,130,NA,,260
OI0003756,O001093,M031,2,150,NA,,300
OI0003757,O001093,M009,2,110,Small,Oat Milk,250
OI0003758,O001094,M015,1,110,Large,Vanilla Syrup,140
OI0003759,O001094,M015,2,110,Large,,220
OI0003760,O001094,M034,1,60,NA,,60
OI0003761,O001094,M024,1,110,NA,,110
OI0003762,O001094,M016,1,120,Large,Oat Milk,150
OI0003763,O001095,M015,2,110,Large,Oat Milk,250
OI0003764,O001095,M009,2,110,Small,,220
OI0003765,O001095,M006,1,75,Large,Oat Milk,105
OI0003766,O001096,M006,2,75,Large,Extra Shot,180
OI0003767,O001096,M031,1,150,NA,,150
OI0003768,O001096,M027,2,90,Small,,180
OI0003769,O001096,M028,2,100,Large,,200
OI0003770,O001097,M026,1,150,NA,,150
OI0003771,O001097,M005,2,60,Small,Vanilla Syrup,150
OI0003772,O001097,M010,2,130,Large,,260
OI0003773,O001097,M012,1,110,Large,,110
OI0003774,O001097,M030,2,100,Large,,200
OI0003775,O001098,M017,2,110,Small,,220
OI0003776,O001098,M028,1,100,Large,,100
OI0003777,O001098,M031,2,150,NA,,300
OI0003778,O001098,M019,1,100,NA,,100
OI0003779,O001099,M006,1,75,Large,,75
OI0003780,O001099,M015,2,110,Large,,220
OI0003781,O001099,M024,1,110,NA,,110
OI0003782,O001100,M001,2,55,Small,,110
OI0003783,O001100,M009,2,110,Small,,220
OI0003784,O001101,M009,1,110,Small,Oat Milk,140
OI0003785,O001101,M015,1,110,Large,,110
OI0003786,O001101,M022,1,120,NA,,120
OI0003787,O001101,M007,2,80,Small,Extra Shot,190
OI0003788,O001101,M015,1,110,Large,,110
OI0003789,O001101,M020,2,100,NA,,200
OI0003790,O001102,M038,2,140,NA,,280
OI0003791,O001102,M035,2,100,NA,,200
OI0003792,O001102,M036,2,100,NA,,200
OI0003793,O001103,M027,2,90,Small,,180
OI0003794,O001103,M010,1,130,Large,,130
OI0003795,O001103,M023,2,130,NA,,260
OI0003796,O001104,M028,1,100,Large,,100
OI0003797,O001104,M035,1,100,NA,,100
OI0003798,O001104,M037,1,120,NA,,120
OI0003799,O001105,M035,1,100,NA,,100
OI0003800,O001105,M025,1,150,NA,,150
OI0003801,O001105,M003,1,55,Small,,55
OI0003802,O001105,M035,1,100,NA,,100
OI0003803,O001106,M009,1,110,Small,Extra Shot,140
OI0003804,O001106,M016,1,120,Large,,120
OI0003805,O001106,M030,1,100,Large,,100
OI0003806,O001106,M015,2,110,Large,Extra Shot,250
OI0003807,O001106,M023,1,130,NA,,130
OI0003808,O001106,M034,1,60,NA,,60
OI0003809,O001107,M012,1,110,Large,,110
OI0003810,O001107,M031,1,150,NA,,150
OI0003811,O001108,M038,1,140,NA,,140
OI0003812,O001108,M021,1,100,NA,,100
OI0003813,O001108,M005,2,60,Small,,120
OI0003814,O001108,M036,1,100,NA,,100
OI0003815,O001109,M010,1,130,Large,Oat Milk,160
OI0003816,O001109,M026,1,150,NA,,150
OI0003817,O001109,M009,1,110,Small,Oat Milk,140
OI0003818,O001109,M035,1,100,NA,,100
OI0003819,O001110,M015,1,110,Large,,110
OI0003820,O001110,M015,1,110,Large,Oat Milk,140
OI0003821,O001110,M020,1,100,NA,,100
OI0003822,O001110,M001,2,55,Small,Extra Shot,140
OI0003823,O001110,M030,1,100,Large,,100
OI0003824,O001110,M014,1,90,Small,,90
OI0003825,O001111,M015,2,110,Large,,220
OI0003826,O001111,M009,1,110,Small,,110
OI0003827,O001111,M005,1,60,Small,,60
OI0003828,O001111,M028,1,100,Large,,100
OI0003829,O001112,M035,1,100,NA,,100
OI0003830,O001112,M006,1,75,Large,Vanilla Syrup,105
OI0003831,O001112,M025,2,150,NA,,300
OI0003832,O001112,M031,1,150,NA,,150
OI0003833,O001113,M006,2,75,Large,,150
OI0003834,O001113,M006,2,75,Large,,150
OI0003835,O001113,M015,1,110,Large,,110
OI0003836,O001113,M031,1,150,NA,,150
OI0003837,O001113,M032,1,130,NA,,130
OI0003838,O001113,M005,1,60,Small,,60
OI0003839,O001114,M008,1,100,Large,Oat Milk,130
OI0003840,O001114,M035,2,100,NA,,200
OI0003841,O001114,M009,2,110,Small,,220
OI0003842,O001114,M009,1,110,Small,,110
OI0003843,O001114,M019,1,100,NA,,100
OI0003844,O001114,M008,1,100,Large,,100
OI0003845,O001115,M035,2,100,NA,,200
OI0003846,O001115,M009,1,110,Small,,110
OI0003847,O001115,M017,2,110,Small,Oat Milk,250
OI0003848,O001115,M026,1,150,NA,,150
OI0003849,O001115,M034,1,60,NA,,60
OI0003850,O001116,M024,1,110,NA,,110
OI0003851,O001116,M029,2,90,Small,,180
OI0003852,O001116,M029,1,90,Small,,90
OI0003853,O001117,M025,1,150,NA,,150
OI0003854,O001117,M001,1,55,Small,,55
OI0003855,O001117,M034,2,60,NA,,120
OI0003856,O001118,M028,1,100,Large,,100
OI0003857,O001118,M005,1,60,Small,Oat Milk,90
OI0003858,O001118,M023,1,130,NA,,130
OI0003859,O001119,M038,1,140,NA,,140
OI0003860,O001119,M034,1,60,NA,,60
OI0003861,O001119,M004,1,70,Large,,70
OI0003862,O001119,M023,1,130,NA,,130
OI0003863,O001119,M029,1,90,Small,,90
OI0003864,O001119,M035,1,100,NA,,100
OI0003865,O001120,M025,1,150,NA,,150
OI0003866,O001120,M024,2,110,NA,,220
OI0003867,O001120,M010,2,130,Large,,260
OI0003868,O001120,M025,1,150,NA,,150
OI0003869,O001120,M006,1,75,Large,Vanilla Syrup,105
OI0003870,O001120,M035,1,100,NA,,100
OI0003871,O001121,M024,2,110,NA,,220
OI0003872,O001121,M037,1,120,NA,,120
OI0003873,O001121,M035,1,100,NA,,100
OI0003874,O001121,M009,1,110,Small,,110
OI0003875,O001122,M027,1,90,Small,,90
OI0003876,O001122,M034,1,60,NA,,60
OI0003877,O001122,M023,2,130,NA,,260
OI0003878,O001122,M024,1,110,NA,,110
OI0003879,O001122,M034,1,60,NA,,60
OI0003880,O001122,M034,1,60,NA,,60
OI0003881,O001123,M027,1,90,Small,,90
OI0003882,O001123,M035,1,100,NA,,100
OI0003883,O001123,M010,1,130,Large,,130
OI0003884,O001123,M012,2,110,Large,,220
OI0003885,O001124,M035,1,100,NA,,100
OI0003886,O001124,M034,1,60,NA,,60
OI0003887,O001124,M029,2,90,Small,,180
OI0003888,O001124,M015,1,110,Large,,110
OI0003889,O001125,M026,1,150,NA,,150
OI0003890,O001126,M012,1,110,Large,,110
OI0003891,O001126,M001,2,55,Small,,110
OI0003892,O001126,M034,1,60,NA,,60
OI0003893,O001126,M031,1,150,NA,,150
OI0003894,O001127,M023,2,130,NA,,260
OI0003895,O001127,M006,1,75,Large,,75
OI0003896,O001127,M031,1,150,NA,,150
OI0003897,O001127,M024,1,110,NA,,110
OI0003898,O001127,M006,1,75,Large,Vanilla Syrup,105
OI0003899,O001127,M009,2,110,Small,,220
OI0003900,O001128,M037,1,120,NA,,120
OI0003901,O001128,M026,2,150,NA,,300
OI0003902,O001128,M035,1,100,NA,,100
OI0003903,O001128,M009,1,110,Small,Oat Milk,140
OI0003904,O001129,M003,2,55,Small,,110
OI0003905,O001129,M018,2,130,Large,Vanilla Syrup,290
OI0003906,O001129,M023,2,130,NA,,260
OI0003907,O001129,M006,1,75,Large,,75
OI0003908,O001129,M006,1,75,Large,Extra Shot,105
OI0003909,O001129,M015,1,110,Large,Oat Milk,140
OI0003910,O001130,M034,1,60,NA,,60
OI0003911,O001130,M010,2,130,Large,,290
OI0003912,O001130,M006,1,75,Large,,75
OI0003913,O001130,M007,1,80,Small,Vanilla Syrup,110
OI0003914,O001131,M005,1,60,Small,,60
OI0003915,O001131,M037,2,120,NA,,240
OI0003916,O001131,M004,1,70,Large,Vanilla Syrup,100
OI0003917,O001131,M002,2,70,Large,Vanilla Syrup,170
OI0003918,O001131,M010,2,130,Large,Extra Shot,290
OI0003919,O001132,M015,2,110,Large,Oat Milk,250
OI0003920,O001132,M029,1,90,Small,,90
OI0003921,O001132,M001,1,55,Small,Extra Shot,85
OI0003922,O001133,M010,1,130,Large,,160
OI0003923,O001133,M006,2,75,Large,Extra Shot,180
OI0003924,O001133,M027,1,90,Small,,90
OI0003925,O001133,M035,1,100,NA,,100
OI0003926,O001134,M020,1,100,NA,,100
OI0003927,O001134,M026,2,150,NA,,300
OI0003928,O001134,M001,2,55,Small,,110
OI0003929,O001134,M027,1,90,Small,,90
OI0003930,O001134,M002,1,70,Large,,70
OI0003931,O001135,M030,2,100,Large,,200
OI0003932,O001135,M035,1,100,NA,,100
OI0003933,O001135,M005,1,60,Small,Extra Shot,90
OI0003934,O001135,M017,1,110,Small,,110
OI0003935,O001136,M023,1,130,NA,,130
OI0003936,O001136,M015,1,110,Large,,110
OI0003937,O001136,M024,1,110,NA,,110
OI0003938,O001137,M009,2,110,Small,Vanilla Syrup,250
OI0003939,O001137,M030,2,100,Large,,200
OI0003940,O001137,M031,1,150,NA,,150
OI0003941,O001137,M033,1,100,NA,,100
OI0003942,O001137,M024,2,110,NA,,220
OI0003943,O001137,M015,2,110,Large,Extra Shot,250
OI0003944,O001138,M006,1,75,Large,,75
OI0003945,O001138,M006,1,75,Large,,75
OI0003946,O001138,M018,2,130,Large,,260
OI0003947,O001138,M017,1,110,Small,Extra Shot,140
OI0003948,O001139,M003,2,55,Small,Oat Milk,140
OI0003949,O001139,M020,1,100,NA,,100
OI0003950,O001139,M010,1,130,Large,,130
OI0003951,O001140,M019,1,100,NA,,100
OI0003952,O001140,M005,2,60,Small,Vanilla Syrup,150
OI0003953,O001140,M006,2,75,Large,Oat Milk,180
OI0003954,O001140,M005,1,60,Small,Oat Milk,90
OI0003955,O001140,M036,1,100,NA,,100
OI0003956,O001140,M006,2,75,Large,,150
OI0003957,O001141,M005,2,60,Small,Vanilla Syrup,150
OI0003958,O001141,M035,2,100,NA,,200
OI0003959,O001141,M037,1,120,NA,,120
OI0003960,O001141,M006,1,75,Large,Oat Milk,105
OI0003961,O001142,M034,1,60,NA,,60
OI0003962,O001142,M015,1,110,Large,Extra Shot,140
OI0003963,O001142,M035,1,100,NA,,100
OI0003964,O001142,M035,1,100,NA,,100
OI0003965,O001142,M034,1,60,NA,,60
OI0003966,O001142,M026,1,150,NA,,150
OI0003967,O001142,M035,2,100,NA,,200
OI0003968,O001142,M010,2,130,Large,,260
OI0003969,O001142,M021,1,100,NA,,100
OI0003970,O001143,M014,1,90,Small,,90
OI0003971,O001143,M015,2,110,Large,,220
OI0003972,O001143,M009,1,110,Small,Extra Shot,140
OI0003973,O001143,M024,1,110,NA,,110
OI0003974,O001144,M003,2,55,Small,Oat Milk,140
OI0003975,O001144,M006,2,75,Large,Oat Milk,180
OI0003976,O001144,M034,1,60,NA,,60
OI0003977,O001144,M010,2,130,Large,,260
OI0003978,O001144,M015,1,110,Large,,110
OI0003979,O001144,M030,1,100,Large,,100
OI0003980,O001145,M009,2,110,Small,,220
OI0003981,O001145,M005,1,60,Small,,60
OI0003982,O001145,M009,2,110,Small,,220
OI0003983,O001145,M005,1,60,Small,Oat Milk,90
OI0003984,O001145,M009,1,110,Small,,110
OI0003985,O001145,M035,1,100,NA,,100
OI0003986,O001146,M005,2,60,Small,Oat Milk,150
OI0003987,O001146,M006,2,75,Large,,150
OI0003988,O001146,M021,1,100,NA,,100
OI0003989,O001146,M005,1,60,Small,Vanilla Syrup,90
OI0003990,O001147,M005,1,60,Small,,60
OI0003991,O001147,M018,2,130,Large,,260
OI0003992,O001147,M031,1,150,NA,,150
OI0003993,O001148,M010,1,130,Large,,130
OI0003994,O001148,M006,1,75,Large,Extra Shot,105
OI0003995,O001148,M035,1,100,NA,,100
OI0003996,O001148,M024,1,110,NA,,110
OI0003997,O001148,M010,2,130,Large,,260
OI0003998,O001149,M010,1,130,Large,,130
OI0003999,O001149,M009,1,110,Small,Vanilla Syrup,140
OI0004000,O001149,M033,1,100,NA,,100
OI0004001,O001150,M004,1,70,Large,,70
OI0004002,O001150,M035,1,100,NA,,100
OI0004003,O001150,M038,2,140,NA,,280
OI0004004,O001150,M009,2,110,Small,,220
OI0004005,O001150,M003,1,55,Small,,55
OI0004006,O001151,M034,1,60,NA,,60
OI0004007,O001151,M003,1,55,Small,,55
OI0004008,O001151,M010,1,130,Large,Oat Milk,160
OI0004009,O001151,M009,1,110,Small,,110
OI0004010,O001152,M015,1,110,Large,,110
OI0004011,O001152,M013,2,80,Small,Oat Milk,190
OI0004012,O001152,M026,2,150,NA,,300
OI0004013,O001153,M009,1,110,Small,Extra Shot,140
OI0004014,O001153,M023,1,130,NA,,130
OI0004015,O001153,M017,2,110,Small,Oat Milk,250
OI0004016,O001153,M031,2,150,NA,,300
OI0004017,O001153,M037,2,120,NA,,240
OI0004018,O001153,M015,2,110,Large,,220
OI0004019,O001154,M035,2,100,NA,,200
OI0004020,O001154,M005,1,60,Small,,60
OI0004021,O001154,M005,2,60,Small,Oat Milk,150
OI0004022,O001154,M026,1,150,NA,,150
OI0004023,O001155,M009,1,110,Small,Oat Milk,140
OI0004024,O001155,M035,2,100,NA,,200
OI0004025,O001155,M013,1,80,Small,,80
OI0004026,O001155,M023,1,130,NA,,130
OI0004027,O001155,M024,2,110,NA,,220
OI0004028,O001156,M005,1,60,Small,,60
OI0004029,O001156,M031,1,150,NA,,150
OI0004030,O001156,M028,1,100,Large,,100
OI0004031,O001156,M018,1,130,Large,,130
OI0004032,O001157,M006,2,75,Large,,150
OI0004033,O001157,M009,1,110,Small,,110
OI0004034,O001157,M033,1,100,NA,,100
OI0004035,O001157,M003,2,55,Small,,110
OI0004036,O001158,M017,2,110,Small,,220
OI0004037,O001158,M035,1,100,NA,,100
OI0004038,O001159,M003,2,55,Small,Vanilla Syrup,140
OI0004039,O001159,M017,2,110,Small,,220
OI0004040,O001159,M035,2,100,NA,,200
OI0004041,O001159,M034,1,60,NA,,60
OI0004042,O001159,M035,1,100,NA,,100
OI0004043,O001160,M003,1,55,Small,,85
OI0004044,O001160,M035,2,100,NA,,200
OI0004045,O001160,M010,2,130,Large,,260
OI0004046,O001160,M003,2,55,Small,,110
OI0004047,O001161,M015,1,110,Large,,110
OI0004048,O001161,M035,2,100,NA,,200
OI0004049,O001161,M035,1,100,NA,,100
OI0004050,O001162,M007,1,80,Small,,80
OI0004051,O001162,M034,1,60,NA,,60
OI0004052,O001162,M034,1,60,NA,,60
OI0004053,O001162,M035,1,100,NA,,100
OI0004054,O001162,M009,1,110,Small,,110
OI0004055,O001163,M012,1,110,Large,,110
OI0004056,O001163,M007,1,80,Small,,80
OI0004057,O001163,M014,1,90,Small,,90
OI0004058,O001163,M015,2,110,Large,,220
OI0004059,O001163,M027,1,90,Small,,90
OI0004060,O001163,M024,2,110,NA,,220
OI0004061,O001163,M010,2,130,Large,,260
OI0004062,O001163,M027,2,90,Small,,180
OI0004063,O001163,M031,2,150,NA,,300
OI0004064,O001163,M009,1,110,Small,Oat Milk,140
OI0004065,O001164,M021,1,100,NA,,100
OI0004066,O001164,M027,2,90,Small,,180
OI0004067,O001164,M009,1,110,Small,Vanilla Syrup,140
OI0004068,O001164,M013,2,80,Small,,160
OI0004069,O001164,M010,2,130,Large,,260
OI0004070,O001165,M034,2,60,NA,,120
OI0004071,O001165,M003,2,55,Small,,110
OI0004072,O001166,M034,1,60,NA,,60
OI0004073,O001166,M034,2,60,NA,,120
OI0004074,O001166,M006,1,75,Large,,75
OI0004075,O001166,M009,1,110,Small,Vanilla Syrup,140
OI0004076,O001167,M009,1,110,Small,,110
OI0004077,O001167,M010,1,130,Large,,130
OI0004078,O001167,M013,1,80,Small,,80
OI0004079,O001167,M009,2,110,Small,,220
OI0004080,O001168,M035,1,100,NA,,100
OI0004081,O001168,M010,1,130,Large,Oat Milk,160
OI0004082,O001168,M010,1,130,Large,,130
OI0004083,O001168,M010,1,130,Large,,130
OI0004084,O001169,M024,2,110,NA,,220
OI0004085,O001169,M010,2,130,Large,,260
OI0004086,O001169,M035,2,100,NA,,200
OI0004087,O001170,M026,1,150,NA,,150
OI0004088,O001170,M010,2,130,Large,,260
OI0004089,O001170,M035,1,100,NA,,100
OI0004090,O001170,M028,1,100,Large,,100
OI0004091,O001170,M035,1,100,NA,,100
OI0004092,O001171,M012,2,110,Large,Oat Milk,250
OI0004093,O001171,M003,1,55,Small,Vanilla Syrup,85
OI0004094,O001171,M005,2,60,Small,,120
OI0004095,O001171,M006,1,75,Large,,75
OI0004096,O001172,M009,2,110,Small,,220
OI0004097,O001172,M013,1,80,Small,Oat Milk,110
OI0004098,O001172,M010,1,130,Large,,130
OI0004099,O001173,M004,2,70,Large,,140
OI0004100,O001173,M034,1,60,NA,,60
OI0004101,O001173,M035,1,100,NA,,100
OI0004102,O001174,M010,2,130,Large,,260
OI0004103,O001174,M010,1,130,Large,,130
OI0004104,O001174,M007,1,80,Small,,80
OI0004105,O001174,M004,1,70,Large,,70
OI0004106,O001174,M020,1,100,NA,,100
OI0004107,O001174,M010,2,130,Large,,290
OI0004108,O001175,M020,1,100,NA,,100
OI0004109,O001175,M006,1,75,Large,,75
OI0004110,O001175,M024,1,110,NA,,110
OI0004111,O001175,M027,2,90,Small,,180
OI0004112,O001176,M035,1,100,NA,,100
OI0004113,O001176,M006,2,75,Large,Extra Shot,180
OI0004114,O001176,M005,2,60,Small,,120
OI0004115,O001176,M032,1,130,NA,,130
OI0004116,O001177,M006,1,75,Large,,75
OI0004117,O001177,M012,2,110,Large,,220
OI0004118,O001177,M031,1,150,NA,,150
OI0004119,O001177,M015,1,110,Large,,110
OI0004120,O001177,M020,1,100,NA,,100
OI0004121,O001177,M016,1,120,Large,Oat Milk,150
OI0004122,O001178,M018,2,130,Large,,260
OI0004123,O001178,M034,2,60,NA,,120
OI0004124,O001178,M009,1,110,Small,Oat Milk,140
OI0004125,O001178,M010,1,130,Large,,160
OI0004126,O001178,M018,2,130,Large,,260
OI0004127,O001179,M013,2,80,Small,,160
OI0004128,O001179,M015,1,110,Large,Oat Milk,140
OI0004129,O001179,M028,1,100,Large,,100
OI0004130,O001179,M010,2,130,Large,Extra Shot,290
OI0004131,O001179,M035,1,100,NA,,100
OI0004132,O001179,M005,2,60,Small,,120
OI0004133,O001180,M035,2,100,NA,,200
OI0004134,O001180,M034,2,60,NA,,120
OI0004135,O001180,M035,1,100,NA,,100
OI0004136,O001181,M005,1,60,Small,Oat Milk,90
OI0004137,O001181,M005,2,60,Small,,120
OI0004138,O001181,M010,2,130,Large,,260
OI0004139,O001182,M009,1,110,Small,,110
OI0004140,O001182,M005,1,60,Small,Oat Milk,90
OI0004141,O001182,M034,2,60,NA,,120
OI0004142,O001182,M009,2,110,Small,,220
OI0004143,O001182,M005,1,60,Small,,60
OI0004144,O001183,M010,1,130,Large,,130
OI0004145,O001183,M010,1,130,Large,,130
OI0004146,O001183,M027,2,90,Small,,180
OI0004147,O001183,M005,1,60,Small,,60
OI0004148,O001183,M036,1,100,NA,,100
OI0004149,O001183,M031,2,150,NA,,300
OI0004150,O001184,M015,2,110,Large,,220
OI0004151,O001184,M023,2,130,NA,,260
OI0004152,O001184,M010,1,130,Large,,160
OI0004153,O001185,M034,1,60,NA,,60
OI0004154,O001185,M009,1,110,Small,Oat Milk,140
OI0004155,O001185,M013,1,80,Small,Extra Shot,110
OI0004156,O001185,M020,1,100,NA,,100
OI0004157,O001186,M037,1,120,NA,,120
OI0004158,O001186,M035,1,100,NA,,100
OI0004159,O001187,M030,1,100,Large,,100
OI0004160,O001187,M006,2,75,Large,,150
OI0004161,O001187,M006,2,75,Large,,150
OI0004162,O001187,M033,1,100,NA,,100
OI0004163,O001187,M034,1,60,NA,,60
OI0004164,O001188,M008,1,100,Large,Extra Shot,130
OI0004165,O001188,M034,1,60,NA,,60
OI0004166,O001188,M009,2,110,Small,Oat Milk,250
OI0004167,O001188,M016,1,120,Large,Extra Shot,150
OI0004168,O001188,M006,1,75,Large,Extra Shot,105
OI0004169,O001188,M034,1,60,NA,,60
OI0004170,O001189,M005,1,60,Small,,60
OI0004171,O001189,M005,1,60,Small,,90
OI0004172,O001189,M016,2,120,Large,Oat Milk,270
OI0004173,O001189,M031,1,150,NA,,150
OI0004174,O001189,M018,2,130,Large,Extra Shot,290
OI0004175,O001190,M038,2,140,NA,,280
OI0004176,O001190,M020,2,100,NA,,200
OI0004177,O001190,M006,1,75,Large,,75
OI0004178,O001190,M010,2,130,Large,,260
OI0004179,O001191,M023,1,130,NA,,130
OI0004180,O001191,M034,1,60,NA,,60
OI0004181,O001191,M035,2,100,NA,,200
OI0004182,O001192,M034,1,60,NA,,60
OI0004183,O001192,M026,1,150,NA,,150
OI0004184,O001192,M015,1,110,Large,Extra Shot,140
OI0004185,O001192,M036,2,100,NA,,200
OI0004186,O001192,M010,2,130,Large,,260
OI0004187,O001192,M005,1,60,Small,Oat Milk,90
OI0004188,O001193,M009,1,110,Small,Oat Milk,140
OI0004189,O001193,M009,2,110,Small,,220
OI0004190,O001193,M024,1,110,NA,,110
OI0004191,O001193,M023,1,130,NA,,130
OI0004192,O001194,M009,1,110,Small,Extra Shot,140
OI0004193,O001194,M026,1,150,NA,,150
OI0004194,O001194,M006,2,75,Large,,150
OI0004195,O001194,M009,2,110,Small,,220
OI0004196,O001195,M010,1,130,Large,,160
OI0004197,O001195,M025,1,150,NA,,150
OI0004198,O001195,M034,2,60,NA,,120
OI0004199,O001195,M031,1,150,NA,,150
OI0004200,O001196,M007,2,80,Small,Oat Milk,190
OI0004201,O001196,M035,1,100,NA,,100
OI0004202,O001196,M031,1,150,NA,,150
OI0004203,O001197,M034,1,60,NA,,60
OI0004204,O001197,M009,1,110,Small,,110
OI0004205,O001197,M026,1,150,NA,,150
OI0004206,O001197,M014,1,90,Small,,90
OI0004207,O001197,M035,1,100,NA,,100
OI0004208,O001198,M015,2,110,Large,,220
OI0004209,O001198,M036,2,100,NA,,200
OI0004210,O001198,M034,1,60,NA,,60
OI0004211,O001198,M009,1,110,Small,,110
OI0004212,O001199,M015,1,110,Large,,110
OI0004213,O001199,M017,1,110,Small,Vanilla Syrup,140
OI0004214,O001199,M005,1,60,Small,Extra Shot,90
OI0004215,O001199,M008,2,100,Large,Vanilla Syrup,230
OI0004216,O001199,M019,1,100,NA,,100
OI0004217,O001200,M010,1,130,Large,,130
OI0004218,O001200,M031,2,150,NA,,300
OI0004219,O001200,M015,1,110,Large,Vanilla Syrup,140
OI0004220,O001200,M034,2,60,NA,,120
OI0004221,O001200,M004,2,70,Large,,140
OI0004222,O001201,M009,1,110,Small,,110
OI0004223,O001201,M010,1,130,Large,,130
OI0004224,O001201,M012,1,110,Large,Extra Shot,140
OI0004225,O001201,M009,1,110,Small,,110
OI0004226,O001202,M034,2,60,NA,,120
OI0004227,O001202,M035,1,100,NA,,100
OI0004228,O001202,M019,1,100,NA,,100
OI0004229,O001202,M010,1,130,Large,,130
OI0004230,O001202,M006,1,75,Large,,75
OI0004231,O001203,M025,1,150,NA,,150
OI0004232,O001203,M015,2,110,Large,,220
OI0004233,O001203,M022,1,120,NA,,120
OI0004234,O001203,M035,1,100,NA,,100
OI0004235,O001204,M015,1,110,Large,Vanilla Syrup,140
OI0004236,O001204,M037,1,120,NA,,120
OI0004237,O001204,M011,2,130,Large,,260
OI0004238,O001204,M014,1,90,Small,,90
OI0004239,O001205,M029,2,90,Small,,180
OI0004240,O001205,M034,1,60,NA,,60
OI0004241,O001205,M009,1,110,Small,,110
OI0004242,O001206,M022,1,120,NA,,120
OI0004243,O001206,M035,1,100,NA,,100
OI0004244,O001206,M017,1,110,Small,,110
OI0004245,O001206,M010,1,130,Large,Vanilla Syrup,160
OI0004246,O001207,M016,1,120,Large,,120
OI0004247,O001207,M032,1,130,NA,,130
OI0004248,O001207,M009,1,110,Small,,110
OI0004249,O001207,M002,1,70,Large,,70
OI0004250,O001208,M010,1,130,Large,,130
OI0004251,O001208,M015,1,110,Large,Extra Shot,140
OI0004252,O001208,M035,1,100,NA,,100
OI0004253,O001208,M021,1,100,NA,,100
OI0004254,O001208,M023,1,130,NA,,130
OI0004255,O001208,M009,2,110,Small,Oat Milk,250
OI0004256,O001209,M021,2,100,NA,,200
OI0004257,O001209,M024,1,110,NA,,110
OI0004258,O001209,M009,2,110,Small,,220
OI0004259,O001209,M005,1,60,Small,,60
OI0004260,O001210,M016,1,120,Large,,120
OI0004261,O001210,M015,2,110,Large,Oat Milk,250
OI0004262,O001210,M031,2,150,NA,,300
OI0004263,O001210,M034,2,60,NA,,120
OI0004264,O001211,M012,1,110,Large,Extra Shot,140
OI0004265,O001211,M015,2,110,Large,,250
OI0004266,O001211,M034,1,60,NA,,60
OI0004267,O001211,M015,2,110,Large,,220
OI0004268,O001212,M023,1,130,NA,,130
OI0004269,O001212,M015,1,110,Large,,110
OI0004270,O001212,M019,1,100,NA,,100
OI0004271,O001212,M034,1,60,NA,,60
OI0004272,O001213,M034,2,60,NA,,120
OI0004273,O001213,M010,1,130,Large,,130
OI0004274,O001213,M008,2,100,Large,,200
OI0004275,O001213,M034,2,60,NA,,120
OI0004276,O001213,M031,1,150,NA,,150
OI0004277,O001213,M006,2,75,Large,,150
OI0004278,O001214,M007,1,80,Small,Oat Milk,110
OI0004279,O001214,M021,2,100,NA,,200
OI0004280,O001214,M002,1,70,Large,Vanilla Syrup,100
OI0004281,O001214,M034,1,60,NA,,60
OI0004282,O001214,M029,2,90,Small,,180
OI0004283,O001214,M005,2,60,Small,,120
